,text,label
13911,okay don't reply then i didn't want you to anyways bitch,0
213,"""[USER]: quote this tweet with your favorite animal.""pussy",0
10183,how da fucc we gone believe that you out here selling bricks wit some dirty ass kicks nicca u ain't sellin shit!,0
8065,at the doctors with sam shes such a pussy the had to put a cotton swab in her nose and she just about started to cry -_- [USER],0
14666,"rt [USER]: ""[USER]: beat the pussy in so well her shit still hurting from a week ago"" 😳",0
5540,[USER] ik you were pussy,0
5158,[USER]  i glads dis colored man cans be of soyvice fo da white man,0
2125,' mannnnn wake y'all bitch asses up blood !,0
3383,[USER] y don't both of those fat bitches die,0
8444,bsd bitch make it clap,0
22782,"two blonde dykes wanna kiss all night, i just pray to god that this shit go right",0
6282,[USER] [USER] [USER] [USER] somebody who's that much of a moron and a pussy doesn't belong on the force.,0
4477,"[USER] mine will say ""the intimidator"" 😂😂 cause bitches can't handle it.😂",0
16287,rt [USER]: i need a new bitch !,0
12310,its hotter than a fast bitch thighs rubbing together while she running a marathon,0
22954,was in kimball gym today boy if they had the carter& kimball it that hoe it would've been stupid,0
18628,"rt [USER]: ""[USER]: i think my wish came true, where y'all hating ass bitches at 🔫 [URL] nahhhhh",0
17764,rt [USER]: the person below is a cunt.,0
4693,"[USER] drake is bitch made for that, likes phonte so much and won't do a track over that....",0
2898,[USER] [USER] i was 200 bitch,0
11389,i wish ppl would learn how tf to stay out my business i'm a grown ass man . i go where i please . mind your damn business bitch,0
11850,"if not for gz, tray von would be alive right this second... smoking a bowl and tweeting about ""bitches and hoes"". such a nice kid he was...",0
9867,ha bill bellicheck wouldnt give an interview what a pussy!!!! hey bill karmas a bitch!!!!!!!!,0
17197,"rt [USER]: big booty bitches , big booty bitches ;*",0
23720,you ain't trynna fuc ? get ya shoes hoe,0
23036,well done? what a coon.,0
1794,“[USER] i need ran theo and theo homie rocking the cool” i need some free shit or some hoes,0
18616,"rt [USER]: just because i think you're fine don't mean i want you, you appealing to my eyes, not my heart bitch.",0
18043,rt [USER]: look at this faggot [URL],1
22126,"then i went inside, in order to hide from mutant bird",0
13634,niggahs watch who you fucking just to hate on your bitches,0
22327,they didn't lose the city. red sox fans are bandwagon fans just like yankee fan. morning joe,0
23756,"you can call me a bitch, ok! but a the thief get out of here. smdh",0
3357,[USER] hoe don't tweet me,1
1044,😒rt [USER]: so many pretty bitches coming to my birthday dinner 😬,0
22448,this bitch just said lorde is rock... no,0
14910,rt [USER]: who else hated this bitch nigga ?? [URL],1
25070,thirsty ass bitches shit dat ion like...,0
8717,citi field bitches [URL],0
4552,[USER] shut up bitch nigga,0
10339,"i been getting money, i ain't worried about a hoe 😏💸",0
9200,errrnigga tryna fuck the next nigga bitch not knowin his bitch is the next nigga bitch,0
7405,[USER] [USER] [USER] i don't look like white trash. i'm not pregnant and 17 gtfo. i have hella gas so say something.,0
22677,to many niggas and not enough hoes and most of you niggas acting like hoes,0
24407,hell yeah i'm being a pussy cat today.. don't forget a sexy one,0
22263,these hoes got more bodies than a cemetery🐸☕️.,0
5726,[USER] [USER] wtf you bitches seen this without me,0
1756,“[USER]: im just a bitch ass elf” [USER],0
20232,"rt [USER]: i won't love you, i can't love you unless that pussy got some super powers",0
2758,[USER] these kids are pussies. we got a white trash kid & a thugnasty wanna be up in here 😂,0
13621,nigga pee wee is a bitch,0
13456,my problem is caring about bitches & noggas,0
11941,"if you got tats on your breast, you a trash ass bitch and stay far away from me with ya acid pussy.",0
2248,1) vader is a sith. not a jedi. duh. 2) vader is also a whiny bitch. 3) yoda is motherfucking yoda. mic drop,0
18294,"rt [USER]: *hits blunt*  ""bruh if she tells me to go text my other hoes, but she's one of my hoes, do i keep texting her ? [URL]",0
22017,the fuck mickey d's gave me... some cookies in a big mac box!! [URL],0
13586,next bitch i fuck. i'm goin to her spot lol,0
22011,the emoji i use when i'm flirting wit bitches ---> 😈,0
1444,"“[USER]: you want to be a little bitch, than ima treat you like a little bitch.”",0
16099,rt [USER]: cuddle with me and tell me i'm beautiful i'm a needy bitch,0
23584,yankees should have never gave away melky. guy can flat out hit. yankees giants,0
10470,"i don't chase no bitches, just chase my dreams",0
11529,i'm bout to get this bitch a cell mate,0
15484,rt [USER]: i think zlatan even has class in the way he talks trash,0
8070,attention one and all. [USER] just motoroboated my knees. someone get this jiggaboo some water. she thirsty.,0
10321,i be out that bitch with the quickness,0
13689,"niggas wonder why bitches be on that ""fucc a nigga shit"" cuz these niggas be on that ""she just another bitch"" shit 💯",0
22345,they say i wouldn't make it now them same bitches is calling my cellular,0
12926,lol niggas out here saving hoes 😂😂,0
24709,march is about to get mad! march madness college hoops indiana i ubb hoosiers,0
6521,[USER] dont even trip my niggah i got you lol,0
16722,"rt [USER]: ctfu, nigga's only call you a bitch when you speaking the truth about em or they don't get they way 😂😂",0
7567,[USER] mock draft?,0
13194,mom said i couldn't have chocolate milk past nine so i punched that bitch in the pussy satan 😎,0
22778,twitter pic flossin hoes talkin [USER] [USER],0
2022,★ best asian massage on the park slope --top rated spa ★ 718-622-0221 - 24 [URL],0
23431,"without serge, the bird chirps. the sun burns, the grass grows, the world turns. the moon glows, the river flows. but i die without serge.",0
22729,trapping motherfucker i be juggin like a bitch catch me up in traffic might be juggin with yo bitch - [USER],0
5217,[USER] you ah lien ass hoe,0
19201,"rt [USER]: ""i rub orange peels on my dick before i go out cuz i don't want these bitches to catch a cold. vitamin semen"" - prairie…",0
10431,i could go for a brownie right now,0
17069,rt [USER]: only way i want a female to cover up if i like her the rest of you hoes i want to see half naked pics on the tl,0
10516,i don't respect money ... respect real niccas!,0
24041,aint shit without my scale bitch i live that bag life,0
7891,"almost got to see a white boy get beat around today, but he ran like a bitch.",1
7892,almost half of north american bird species threatened by climate change [URL] [URL] climate environment,0
3006,[USER] [USER] [USER] [USER] look at ur avi u fag,0
6713,[USER] don't hoe me,0
24252,dis morgan hoe in da middle of erything....,0
9871,ha.. yous a lonely hoe,0
5569,[USER] i meant bitch i am scum,0
24302,everybody talking bout hoes fighting i'm lurking on some money💵💳💯,0
7535,[USER] follow back bitch,0
24732,my dad's a fuckin dick bitch i made your ass supper you're not allowed to come home mad,0
8799,"currently listening to ""the imperial march""   traditionally only played when preparing to slash bitches.",0
12867,lmfao right!..rt [USER]: you knew you was sidechick. stop hating hoe.,0
6705,[USER] [USER] lol tell liv none of her usual redneck hillbilly places an none of ur black gangsta places either,0
23694,you need an iphone to use their stupid watch? apple is just grabbing people ankles and shaking the money out of rubes pockets.,0
14782,rt [USER]: whoever called it the lowest common denominator and not stupid pussy number was probably more mature than me and definitely…,0
21987,the birds singing brings thoughts of hot flesh on this spring morning. hot sexual desire fills my head. let me taste you & feel you.,0
12123,"instead of calling each other hoes, girls should be supporting each other. idk that's just me though.",0
13231,mother nature hates the yankees and baseball,0
11065,i need like 43 fuzzy blankets to sleep 😍💋,0
10299,i am such a daddy's girl it's crazy i will drop a bitch in a second over my dad bro.,0
1557,“[USER]: “[USER]: everybody loves dej loaf” cause that's wifey” fuck off kaya dats my bitch.,0
3457,[USER] move out of our country teabaggers!,1
11137,"i remember when it was ""watch out for her, she has cooties!"" now, it's ""stay away from that hoe, she has herpes.""",0
24871,pussy ass bitches,0
7486,"[USER] at least it's not antville, because thats for cunts.",0
23485,wtf am i watching bgc i hat watching these ugly ass ghetto hoes put there family name to shame,0
24530,"id look real retarded trynna hi 5 myself , so ill just do it in my head",0
25103,thugga let ur bitch suck'em up in rentals!!!,0
60,"""[USER]: i probably wouldn’t mind school as much if we didn’t have to deal with bitch ass teachers"". retweet",0
22818,u on the hit list to bitch kill yo self,0
7578,[USER] better off banning teabaggers and their anti american supporters,0
12127,international law enforcement operation disrupts shylock banking malware - pcworld: international law enforcem... [URL],0
21963,the perfect gift for the jihadi on your shopping list [URL] [URL],0
23429,"with the bitches [USER], [USER], & [USER] 👭👯 💋💨 --- [USER]",0
22075,the right for an english person to go about his business is more important than any suspicion of some rouge wog cop.,0
22942,"walked in wit a new bitch on me, got niggas mad but i know it",0
15941,rt [USER] rough face hoes be having all the kids...who did this to u???😩😩😩 + self esteem issues.more kids = secured love.,0
1128,“[USER]: say something is the one drake song i have to listen to when i'm in my feelings”fag,0
10920,"i know when bitches discuss me in a group message the words ""asshole"" ""cute"" and ""douche bag"" are abused excessively",0
7485,[USER] old raglyscrag. me and that bitch been places.,0
526,"""lol, cripple!"" - wendy davis. rt [USER]: scientists create remote-controlled chick to study shy penguins [URL]",0
6499,[USER] your so fucking ignorant u talk a lot shit for someone who don't wanna fight your mama raised u as bitch huh?,0
6359,[USER] haha you bitch 😂 really tho it will be good to catch up yo ! it was pretty fun last time we chilled,0
11551,i'm finna see the yankees win a baseball game,0
297,"""[USER]: nd wtf is up with dark bitches with blonde.. please have several seats hoe!"" ..looking like black&milds out here",0
12597,lmfaoooooo gay as fuck rt [USER]: 😭😭😭😭😭 get these two faggots off my tl [URL],0
15590,rt [USER]: niggas be waiting for these light skin bitches to respond to a dm like ... [URL],0
9069,don't touch me bitch i'm famous.,0
6929,[USER] jesus walks bitch,0
1022,"😂😂😂😂😂😂😂""[USER]: that pussy is just....😱 imma assume she just had a baby like..the day before""",0
10317,i be like nigga you's a real mark ass bitch for that lol,0
2958,[USER] i didn't know white tears were blue and yellow! lesson of the day,0
17024,rt [USER]: dej loaf is trash. pure trash.,0
20227,rt [USER]: & ima eat that pussy all filthy 😍,0
19585,rt [USER]: stop respecting women who admit to having a hoe phase,0
18369,"rt [USER]: if ya girl shaves the pussy before going out with her girls, somethings wrong.",0
17039,rt [USER]: some hoes look better without they avi enlarged...,0
863,"metal only, honkies!",0
25294,young buck wanna eat!!.. dat nigguh like i aint fuckin dis up again,0
11132,"i remember me & duddy was arguing & he gon say ""shut up bitch that's why you raped me !!!"" 😂😭😂😭 just childish",0
392,"""[USER]: lads being lads! [URL] fuck yeah. i love scally lad action. hot trainers too.",0
5807,[USER] danny will be in deep deep water at 147 too many badass sons of bitches up there,0
2083,' i ain't trippen off you no mo 󾌴✋ i done dropped you 󾮠 knocked 4owe 󾮟 i could neva be a foo for a hoe 󾮝󾮝 i put... [URL],0
371,"""[USER]: i'm rea start smacking bitches period !"" bluffin at its best",0
5823,[USER] bout time bitch,0
6518,[USER] tell yo bitch to stop calling me fam ! [URL],0
8879,damn.. lol *censored* rt [USER]: redskins bitch!!!! lets fucking go fuck the eagles we bout to burn that bitch down!! httr,0
11430,i’ll gladly be a victim rt [USER]: then im a felon rt [USER]: a bitch over 200lbs riding ur face is attempted murder 😫😫,0
3800,[USER] fuck no faggot,0
1386,"“[USER]: “[USER]: repost . [URL] ""kush blunt convos""?? a simple minded ho made this pic i bet",0
7678,"a real gangster ass nigga know the play, the real gangster ass niggas gets the flyest of the bitches, ask that gangster ass nigga little j",0
23758,"you can only say the word negro if it's attached to the word league. then we're totally cool, guys.",0
619,"""you don't like us colored folks, what the he'll you're not colored you white fucks"" 😂😂😂😂",0
16405,"rt [USER]: if i eat the pussy and it taste like mold, i stop. so u cant tell ppl i ate u if i aint finish.",0
5951,"[USER] [USER] he's the ""fuck her right in the pussy"" guy",0
22367,think it's okay to take my property and break it? fuck you bitch,1
16337,"rt [USER]: [USER] hey cunt, i miss you too 😔",0
11159,i sho do miss my uncle tom,0
19182,rt [USER]: bitches that dress like this pussy taste like hot dog water and bad grades. [URL],0
2470,[USER] but can we all at least agree that you whining like a little bitch because someone threw your phone is absolutely hilarious?,0
20607,"rt [USER]: and if you ain't a hoe, get up out my trap houseeee!",0
25064,they say you going too hard just rest ya eyes & i'm just like why? bitch i ain't never seen ben franklin sleep,0
23477,wow redskins don't want this,0
17605,"rt [USER]: this nigga kanye looking at his ice cream like ""hoe ass ice cream you aint as cold as kanye"" [URL]",0
14120,people are such bitches!!! complaining over stupid things!,0
22041,the lies on this here twitter “[USER]: you niggas wouldn't know grade a pussy even if it slapped you cross the face !”,0
15905,"rt [USER]: bruuuuuuh 😭😭😭😭😂😂😂😂 “[USER]: kobe, last night yelling at dwight howard: ""you a bitch ass n*****""? [URL]",0
7119,"[USER] yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way",0
22469,this bitch said i look like the type to do a lot of cocaine 💀,0
2759,[USER] take your queer ass dubstep out of here,0
1750,“[USER]: i need to find is both a damn job. “[USER]: [USER] needs to find a bitch a job😩😩””right,0
10304,i approve this message ! “[USER]: good pussy is a mufucka. 😊” [URL],0
24806,o unpunished. this has been the view for many thousands of years in civilised and uncivilised society.,0
13239,"mr president & homeland security, please ignore any foreign threats and focus your sole attention on our police force a cab land of the free",0
5419,[USER] bitch tryna get in for free promoting n shit lmaooo i see you in tha cut,0
7774,"all i ask for is love n loyalty. . nothing else. no arguing over other bitches/niggas , no he say she say , no social media bs... just love",0
8505,bytch was an infant... «[USER] how the hell this bitch 18 talking bout how much she remember bout pac before he died!?!»,0
12541,kids a bitch,0
5144,"[USER] rip plate, brownies, large tea, fries, beans potato salad, poboy",0
4597,[USER] apparently not many bitches have seen that,0
21658,stupid bitch at church's didn't give me my fucking bbq sauce so now i gotta eat some dry ass chicken strips 😓,0
2938,"[USER] true! i miss yall man, yall are my brothers. is mikey starting? and what about the chink? lmfao",1
23199,when niggas gimme their mixtape and it's trash ye et fatality [URL],0
12573,"kobe to dwight: ""you a soft muthafucka, and you a bitch ass nigga!"" lmaooo",0
10213,"how you just gon start some mess and try to break up that man home? for 20 racks, i'll kill that hoe for breezy fam.",0
8552,can this bitch already update 😒,0
3730,"[USER] please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. thanks.",0
5786,"[USER] this is why i follow and love you, bill. i may bitch at you, but i'll never quit you.",0
11144,i salute to the hoes who kno they places... other than that bitches miss me,0
22086,the two ringless fags rt [USER]: barkley & reggie were talking nonsense the entire game,0
14101,"party at the house, come through bitches",0
10062,hey [USER] fans. if anyone is wondering what the yellow tab on the back of the collar for - it's for teams that have won a champion,0
13187,model bitches in the gym working on they fitness but it dont mean nothing cuz they still gon buy some titties!,0
19747,rt [USER]: [USER] pussy,0
11483,i'm tryna turn m's to b's in this bitch!,0
24445,how you insecure but a hoe? tf,0
340,"""[USER]: fuckin hot gym pussy [URL] fuck yeah",0
5590,[USER] boy i was clean in them bitches.,0
4208,[USER] its the truth... we dont love these hoes 🙅,0
494,"""i said i don't like it, it tastes like wolf pussy""  ""what? how do you even know what that tastes like""",0
22150,there was a reason why i blocked this bitch,0
3177,[USER] i wouldn't share a wave with those trash cans,0
14926,rt [USER]: 😂😂😂 i think im high naaa or she maddd at her toe im diein 😭 i can hear her naa .. damn dawg ol bitch ass toe 😭😭,0
4511,"[USER] yeah, us crackers are the devil.",0
21507,some thots will just never learn 😕 gooooo awaaaaay hoe,0
17363,"rt [USER]: “[USER]: when you accidentally say ""about a week ago"" [URL] bitch u just wanted to show ya ass smh",0
15721,"rt [USER]: if a bitch could be okay with fucking a man knowing he has a girl, she's a hoe! that's it.",0
7646,a hoe gone be a hoe they ain't 💯,0
19933,rt [USER]: i can't never keep no bitch cause i put them hoze out,0
4011,[USER] & you got cancer hoe,0
19679,rt [USER]: - you ain't a bad bitch if you got bad habits !!! .,0
23840,you know these hoes is no good when all the singers stop making love songs 😂😂,0
11350,i was with a bitch with a mustash for a year and a half? wtf is wrong itch me,0
17444,"rt [USER]: if a mf really like you☺️, they'll drop all their hoes👬👭, exes✋😒, & groupies and focus only on you.. 👫",0
16333,"rt [USER]: i hate ghetto loud rude ugly bitches, bitch you already ugly ... why the f*ck you gotta to be loud too?",0
18887,"rt [USER]: ""[USER]: when you drop all your hoes for the wrong one and you gotta bring em back [URL] lmfaooooooo",0
12736,like bitch you're a man. that means you don't show fear or pain. you be strong when others can't.,0
5451,"[USER] - lol just think about it, there is a right way & a wrong way to love someone. a hoe may just love you for what you got.",0
20599,"rt [USER]: this bitch wit a baby ask me to switch seats so the family could be together. i said ""bitch my family wasn't together?…",0
16617,rt [USER]: the weeknds fans are all the same person to me. half hoe/a quarter gothic/ a quarter hipster,0
16932,rt [USER]: i got hoes i got hella hoes😈👯😂,0
5124,[USER] ha. he ain't welcome in washington state or nashville. serpas is straight trash.,0
4049,"[USER] well, wouldn't coast you that much but i don't see you going bass fishing with a bunch of rich rednecks either.",0
333,"""[USER]: roses are red and violets are blue and niggers are black, you know that's true."" [USER]",0
24839,only like bitches ran for homecoming but like 20 running for prom,0
10314,"i be drippin in so much damn sauce, got bitches ready to lick it off 😂😏",0
22502,this fat bitch turnt for some ice cream not gon lie i would be too [URL],0
11735,"i've never had a problem w| anybody here, i've been w| the company for a year, and then this snitch fucking bitch is trying to get me fired",0
21556,soon as da money gon dem bitches leavin..you get locked up she ain't gon visit ya neither,0
12360,jet lag a bitch,0
51,""" yall niggas b cuffing hoes cause yall aint never have bitches """,0
17884,"rt [USER]: science, bitch! the walking dead",0
11754,idgaf i have my coon moments,0
20441,"rt [USER]: criticize amanda for saying the n word, sure, but don't make jokes about her sexual assault, don't be trash.",0
1993,“[USER]: not one single bone in my body gives a fuck about what the next bitch thinks. 🙅😴”,0
19649,rt [USER]: when you having a girls night and you cooking for ya bitches ctfu ghetto girls [URL],0
16349,rt [USER]: ima bitch him out lol [USER],0
9344,fight me den hoe,0
18090,rt [USER]: real nigga rules: if u drop the blunt u gotta pass that bitch. u don't even get to hit it,0
6418,[USER] [USER] [USER] they do. why else do teachers constantly bitch about pay?,0
20542,rt [USER]: [USER] [USER] you the whitest person on my tl but you always so ghetto. im sick of it,1
19985,rt [USER]: bitch you tweaking hoe tweaking hoe 💁,0
13593,niccas be walking 4 flats to catch a nicca they kno in the club,0
9184,egypt? r the muzzie bros still running things? .[USER]: [USER] only a tad better. certainly no respectors of dem though,0
12417,jus tired to tell a nicca young thug was gah yesterday nicca ain't believe me 😒,0
1456,"“[USER]: if a photographer doesn't have a back story on how he started, he did it for pussy believe that” cant knock tha hussle",0
12487,"just yelled out ""damn it reeks of weed in there.""(really did) after this stoner fag didn't tip me while a cop was walking by. haha bitches.",0
2276,2 hoes 1 dyke,1
3352,[USER] no it ainn bitch,0
5241,[USER] go jerk off to lollis faggot.,1
1324,“[USER]: can i bring anotha bitch or nah 😏”,0
16508,rt [USER]: 😂😂😂 this bitch playing volleyball in timberland's 😩😂edmondson kids 😅😂 [URL],0
15795,rt [USER]: i wonder when it got attractive to be a huge bitch,0
5603,[USER] [USER] bitch get punched tf out lol,0
23593,yay i'm a redneck piece of shit! sorry not sorry,0
25224,women hate hoes becuz they fuckin up the economy,0
12950,"look a y'all makeup bitches , lookin like a ghost when ya wake up bitches",0
7856,"all these hoes fucking, but they don't want to seem like a hoe so you gotta hit em on the low.",0
19788,rt [USER]: reds haven't lost a series at yankee stadium since 1961 world series 76 08 12,0
1684,“[USER]: boyfriends that'll eat yo pussy all day long   ur da real mvp 😭👏” [URL],0
14971,rt [USER]: marilyn monroe was the biggest hoe of all time... bitches worship her like she got a nobel prize and all she did was fuc…,0
21110,see why these pussies need their guns! [URL],0
9330,"female jihadis, european & american: grave dangers! - joe for america [URL] via [USER]",0
6756,[USER] text me bitch,0
17253,rt [USER]: my tuesday bitch man i aint even hit it yet just finger pop her pussy just to sit and get the kitty wet,0
6343,[USER] by not being an unloyal retard,0
10005,he run his mouth just like a bitch i had to cut em off,0
15090,rt [USER]: “[USER]: this bitch [USER] ain't got a bit of sense lmaoo!! [URL] 😂😂😂😂😩😩😩,0
23701,you a hoe if u eat candy corn,0
18316,rt [USER]: y'all hoes need to get out more. there so much more to life than being a fuckin hater. go get yours.,0
7121,[USER] [USER] [USER]  that bastard obama is giving them to the f-ing wetbacks.,0
22495,"this does create a slippery slope tho , players gonna have to watch they mouth too , no tolerance for ignorance anymore",0
2244,1 more game of 2k then i'm finish my new book ... john grisham cold then a hoe,0
23548,ya kno nigga got two accounts...🙊 rt [USER]: when the lil bitch start tweetin... she'll see these tweets or someone will snitch,0
12699,life rt [USER]: i'm not giving these hoes free meals so they can go lay up with the dude they can't get over. nope.,0
22795,type of nicca owe yu money but still ask you to go n on a blunt,0
22573,this nigga [USER] gotta weird gay shoe fetish...& i'm sick of y'all letting this island nigger slide! [URL],0
2477,[USER] don't feel like reading right now i wanna give a sexy coolie girl some lyrics via text message ;-),0
23516,y'all hoes believe anything though,0
25093,this party goin be off the chain/bad bitches only [URL],0
13796,"nothing is too spicy. and if it is, 1) stop being a fucking bitch 2) eat more of it 3) cry you fucking pussy",0
12247,it's funny when u get a black female mad they start acting ghetto then a bitch,0
13702,nino brown? oh das me rt [USER] nino brown on yall hoes.,0
21213,"she threw that pussy in a circle, i wanted her to throw it in a pentagon tho",0
8151,bad lil bitch ain't never seen her,0
3338,[USER] first off who you calling a hoe ? don't make me go sharkeisha ok you boo boo,0
22266,these hoes is lost rt [USER]: [USER] hahaha how much you wanna bet she don't get the job lmao,0
18110,"rt [USER]: i'm not saying she's a slut, but her favorite shade of lipstick is pussy.",0
5223,[USER] nope. super chocolatey yummy brownies.,0
8201,been a trill nicca since a lil nicca,0
13960,on westside i'm screamin fuck kd bitch!!,0
820,world series game 3 hunter pence is so annoying he should be a red sox player. shave fool and take your vyvanse⚾️⚾️👊👊yankees 2015!!,0
2635,[USER] lmfaoo yu stupid lha bitch i been knowing you for about 10yrs you never had a hoe...ever,0
13314,"my bitches pop that pussy,pop that gum and pop pills",0
18888,"rt [USER]: ""[USER]: gotta watch these hoes 👀"" i swear 👏",0
3739,[USER]: the fact this bird ass nigga took my phone and did a light skin pose in school [USER] smh lol [URL],0
10002,he only favorites your tweet about him to keep his other hoes happy,0
23811,you hate football your a faggot,1
4559,[USER] you like men faggot.,0
7055,[USER] u good man long time my niggah,0
11853,if only everyone knew the real you...fakest bitch i know,0
21879,that old lassie in greggs is a total bitch man,0
18777,rt [USER]: never realize the precious time you bitch niggas is wasting 👆,0
4075,[USER] [USER] [USER] poor poor parker has nothing...without aaryn 2 bitch about no 1 would even know he was around a looser,0
23639,yes & no rt [USER] is it ok to beat a bitch up over some tweets or nah?,0
17264,rt [USER]: maury 65 years old and still exposing hoes.. 💯,0
6145,[USER] yo follow me back nigguh,0
19801,rt [USER]: “[USER]: my main bitch and my side bitch mad at me but i could give two fucks” two fucks✌️ 🎧🎧,0
19584,rt [USER]: rt if u lost all your bitches,0
4124,[USER] i hope you get better soon! colds are for the birds,0
5547,[USER] lmfaoooo yooo i lost my elevator pass 😭😭 now i can't even share it ...bitch wants me to go get another one 😒even tho she knows me,0
13714,no i dont own the pussy i just sample it!!,0
20168,rt [USER]: fucking hate ignorant ass bitches,0
829,yankees i ain't complaining about the royals win or lose game7. they showed heart. al ride or die! no flex zone. they earned it!,0
17385,"rt [USER]: new to the game but as i understand it, the first rule of soccer is ""whichever team acts more like a bitch shall be awarde…",0
4338,"[USER] bitch please. don't get shot, doug. [USER]",0
9333,females be damn near naked wondering why niccas jus wanna fuk lol,0
11455,"i'll break any bitch nigga down, i don't care about your size.",0
5313,[USER] can we not use the word faggots?,0
6411,[USER] if bitches tryna step to us [URL],0
23320,why 2 dudes would wanna fuck the same bitch at the same time is far beyond me.,0
7958,and if yu ever need a shoulder to cry on i won't be there cus i'm on my fuck that bitch shit,0
18032,"rt [USER]: wiz khalifas's song ""black and yellow"" is a beautiful song about a bruised banana",0
6682,[USER] nigga madison playing some bitch ass white boys that's going to harvard on law scholarship play crazy,0
559,"""she gotta shape up her pussy lips tho [USER]: whole wheat organic pussy [URL]",0
997,😂😂 bitches get stuff done. [URL],0
19578,rt [USER]: if i get 30 or more retweets that's proof i get 0 bitches. let's settle this once and for all,0
4800,[USER] [USER] [USER] i think he's retarded or somethin [URL],0
19421,"rt [USER]: ""nah go talk to ur bitch since she yo crush n shit"" [URL]",0
3798,[USER] he talkin bout we wanna be human and i'm just like .... bitch whet?,0
6939,[USER] hoes these days,0
23322,why mcdonald's breakfast good but the lunch trash,0
18464,rt [USER]: stepping away from the twitter beef. i'm going to bed cause i gotta be up at 5. gotta go be a redneck asshole at my us…,0
19015,rt [USER]: yall hoes be looking so bad in your avi's then i look at the rest of your pics and u ugly as shit,0
11606,i'm lifted before i'm stiff out of this bitch,0
1530,“[USER]: niggas want pussy. i ain't giving any out. here is where lies our dilemma.” that's cool,0
2890,[USER] pussy,0
557,"""shake that bear ... aka two rednecks having sex on a dead bear""",0
12336,"jameis winston got benched for standing on a table and saying ""fuck her right in her pussy"".  the irony is so deep you can use a shovel.",0
12349,jealous ass bitch tryna turn me to a lick but you won't live to see that shit,0
3795,[USER] true but then again i'm my opinion a hoe is someone who goes and sleeps with everybody,0
1888,"“[USER]: a nigga who gets alot of bitches is not gonna value you like someone else would, youre just ""another one"" lol.” cut that out",0
601,"""why would you wanna be the green ranger? he's evil!"" duh bitch",0
14780,"rt [USER]: asked betances before the game if he’d like to be a starter again someday. “if the yankees ever asked me, i would. but i’m a r…",0
22467,"this bitch said "" which one are you "" lmaooo i hate her !",0
19246,rt [USER]: i don't watch the vs fashion show because i have bigger boobs than all of those pancake bitches lol. 😊😆,0
22433,this bitch instating and driving...🙏 for me,0
22891,verizon customer service is trash as fuck. i've been in the store haven't been greeted or nothing.,0
22682,today is fun but tuesday will be awesome. iu v michigan st 1ubb hoosiers,0
8161,"bands will make her dance , stamps will make her twerk , if romney becomes president , these hoes will have to work.",0
24644,let the hoe ass falcons get steven wackson and our 1st rd pick,0
22217,these customers are fucking crazy this bitch said god will smite me because her dumbass locked herself out of her account.,0
15883,"rt [USER]: ""side hoes get no love"" - thotology 6:13",0
23552,"ya need a real nigga shawty, so come & throw that pussy shawty.  studio",0
24674,"lmfaooo “[USER] whenever you take selfies at work, it's always one hatin ass bitch in the comments talmbout ""you ain't workin""”",0
13500,nj-sole sole sauce! get those soles icy again! [URL],0
24601,"it might rain today, hmmm.. i don't want to look like a pussy carrying an umbrella around but i also don't want to risk my perm getting wet.",0
8135,bad bitches be all ova me .. besides pussy what could you offer me?! 💯✖️💯,0
155,"""[USER]: stop being scared to choke her during sex u bitch ass niggas. she’ll like it."". says the guy who hits women out of bed. foh",0
19506,"rt [USER]: the afc was trash last season, especially the afc south. jags could make a playoff push if they have a great draft. not jo…",0
20920,ray rice is a bitch & his wife is stupid for staying by his side.,0
13390,my managers a stupid cunt yes i said it,1
17410,rt [USER]: lmaoo bitch what? [URL],0
2819,[USER] i can't bitch,0
12798,lmao rt [USER] so none of you bitches on my tl dirty??? salad extra dressing,0
13112,mcdonalds pipe self defence beating: [URL] this is one nigger who's hand i would shake. that's how you deal with sheboons.,1
2643,[USER] my bitch bruhhh !!!,0
7285,"[USER] funny, i thought [USER] tbt 90s photo this week would have you hanging me over a trash can by my ankles",0
16696,rt [USER]: [USER] [USER] [USER] [USER] [USER] start crying and stalking him faggot. i want to laff,1
16965,"rt [USER]: bizarre sports week in cle.  [USER] win a game that felt like a loss,failed ex-browns qb's duel each other, and [USER] lose ho…",0
580,"""this recipe calls for a leftover brownie. what the hell is a leftover brownie? that's just a brownie you haven't eaten yet.""-[USER]",0
22567,this my bitch please face [URL],0
18763,"rt [USER]: i hate ""i'm my own wcw"" ass bitches ",0
15404,"rt [USER]: niggas be like ""i got some hoes on the flo"" .... 😷 [URL]",0
6610,[USER] and who said i didn't like myself where the fuck u got shit from u made that up stfu and stop assuming and bitch am not ugly.,0
19395,"rt [USER]: the ones we really like , we can't get. but if you got the one you really like then you a lucky bitch.",0
9539,fuck the rockets and everything they get with d howard bitch ass. signed bitter laker fan. lol,0
928,redneck tow truck. john deere 4455 america [URL],0
11816,if a bitch is bad n single she single fo a reason....hoe prolly cray or a runna,0
717,fact females that tweet all the dayum day r hoes that need attention ijs wont get me,0
19564,rt [USER]: my next bitch gotta take me out just because....,0
11059,i need a bitch to top me till i get sleepy 😴,0
2210,------>rt [USER] [USER] ankle socks in general are for the faggots bro,1
