,text,label
12064,im tired of these bitches actin like they loyal lol,1
25000,that bitch!!! how can she treat turtle like that?,1
12634,laughing at these hoes sexy bomb lebron not okay,1
4611,[USER] lmaoo what a fag,1
20158,"rt [USER]: ""hun, i'm quitting my job and going to learn to become a psychic. now i know what you're thinking, well not yet. i'm going to…",0
6768,[USER] you a bitch tho i know for sure i'm not. you'd get your ass beat by any of my bitches that's fact 😂😂,1
15200,"rt [USER]: bitches be having no job no future no education & have the nerve to say ""all these niggas want is pussy"" bitch cause that…",1
2191,*after bo1 rt [USER]: [USER] bruh lol i retired after mw2 because everything was trash afterwards.,0
10374,i can make a bitch famous,1
22735,"trey songz went in on that ""looking ass bitches"" reply to nicki 😂😂😂😂",1
2178,"'i drowned in ur pussy so i swam 2ur but."" easily the most eloquent message sent on xbox live.",1
11352,i wasn't born last night i know these hoes ain't right,1
11422,i would probably still feel bad if you weren't such a bitch about it...,1
19130,rt [USER]: apple ceo says ‘being gay is a gift from god’ as part of campaign to sell iphone to queers.. [URL],1
20604,rt [USER]: dat shit trash  “[USER]: a shirt inspired by [USER]'s emoji tattoo. pre-order now: [URL] [URL],1
4283,"[USER] he's a little bitch in general , fug seattle",1
3818,[USER] i'm not a bitch. take it back.,1
24013,zack still questions my love for oreos lol,0
19323,rt [USER]: “[USER]: this bitch come up and pull her titty out... what do you do? [URL] the more the merrie…,1
14978,rt [USER]: when you marry a hoe and only realize it 20 years later [URL],1
81,"""[USER]: 💯💯💯 rt [USER] bitches be wanting to act like niggas so bad 😩😩😩 that shit aint cuteeeee"" but niggas act like bitches..",1
16325,rt [USER]: [USER] [USER] [USER] [USER] about to go out with all these hot bitches! happy birthday to me [URL],1
7077,[USER] grow a pair pussy,1
15152,rt [USER]: bend over.  and pick up that trash.,0
23364,"why hella bitches act like they got everything they have on they own, like no bitch you had some form of assistance",1
16595,rt [USER]: pik taken by biebz! shout out my nig jereme rogers [URL],1
10643,i got hoes in different area codes,1
15552,rt [USER]: that son of a bitch moment when you're walking around the house with socks on and step on a random wet spot...,1
3515,[USER] fuck my throbbing pussy slowly,1
12300,its a bitch living in a country where you have two choices for president and fifty choices for miss america .....,1
14410,"rt [USER]: ""bae"" means ""before anyone else,"" i've been here thinking it's a ghetto word for babe/baby.",0
5562,[USER] send that hoe 😂😂,1
12311,its like u want me to be the sideline hoe and dat shid ain't nvr finna happin while i'm well and living fuck dat i rather say fuck it and u,1
10072,hey ladies can i ask you a question ? why do yall niggas be so fkn lame ! it be the baddest bitches wit the lamest niggas,1
18675,rt [USER]: i do not fuck with that bitch she cannot keep her legs closed,1
10999,i love jigg jigg😂,0
3719,[USER] [USER] lmao you're on my timeline it ain't spying hoe lol,1
4115,[USER] [USER] the witches took them hoe,1
16017,rt [USER]: can raheel mock propphet muhammad in same way as he mocked lord ram and sita [URL] … will he apologise ?…,0
10963,i literally just looked bc this kids a pussy..,1
7294,[USER] you make me feel all warm and fuzzy inside 😊 you can sit with us,0
9526,fuck that hoe!,1
16189,rt [USER]: charlie sheen will star in a new sitcom as an anger management therapist. so what's next? casey anthony as the owner of ...,0
1196,“[USER]: “[USER]: [USER] bitch” what u gone say bitch for. we're on the phone bitch.” cuz to the let these mfs know 😂,1
8453,bullets through a nigguh tru jeans,1
9322,fear the queer [URL],1
12481,just touch down in jamaica tryna smoke two acres . send a nigguh to his makerr,1
23990,"your eyebrows on fleek, but ya pussy on stink",1
3797,[USER] 😭 pussy,1
10933,i like chinese buffets but i hate all the chinks,1
2151,' these niggahs bitches call they momma tell her come and get'emm ! it's either that it shoot him or shoot whoever with him .,1
8029,aren't these little border jumpers supposed to be in school,0
5446,"[USER] you so fucking nasty. you got held to the wrong pussy. i'm telling , you bet not ever kiss me again!! i'm breaking up w| u!",1
3152,[USER] that's not bias. it's an objective fact that philly fans are cunts.,1
8994,dis nigga look retarded,1
12952,look at that thot... pussy popping for usher.,1
6448,[USER] [USER] at least that one dude had the guts to @ me. if you don't like my opinion qquit being a bitch and keep scrolling👌,1
19597,rt [USER]: females be 14 acting 18 🚬💊. turning up like they 21 🍻🍸. throwing the pussy like they 25 🐱💦... but still can't pass alg…,1
10985,i love bad bitches thats my fuckin problem forreal real shit i cant even help it,1
16653,rt [USER]: when a bitch reads your message but doesn't respond [URL],1
934,tbt to when i used to be good at rapping...now ima bitch 😞🔫 [URL],1
1926,“[USER]: shine on them hoes [URL] look at my baby daddy,1
423,"""[USER]: i made that bitch lunch. [USER]"" bitches love lunch.",1
14543,rt [USER]: theses niggas hoes and these bitches greedy,1
10667,i got these 5 dominican hoes that randomly hit me up every so often & can't tell if they like me or tryna rob me.,1
19220,rt [USER]: some women just weren't blessed with a cotton candy pussy,1
10291,i am currently using a yellow marker that is literally called 'spanish orange' for this drawing of [USER] ; absolute perfection.,0
23028,"welcome to the family, mia meli! new puppy adorable cute fluffy mutt my baby girl [URL]",0
15066,"rt [USER]: 20 bitches in the lobby, its plenty bitches in the lobby",1
14975,rt [USER]: we all know a hoe like this [URL],1
2871,[USER] negro please...i got a job now lmao,1
16231,rt [USER]: i do not have bitch tits,1
24672,lmaoooooo eat that goal faggot [USER],1
20075,"rt [USER]: ""[USER]: shes one of the ugliest women ive ever seen. cross between a reptile and a crow."" [URL]",1
2987,[USER] [USER] [USER] he called the kidd a pussy or something,1
12021,im back bitches!!!!!!,1
2584,[USER] yours a dyke😂,1
16313,rt [USER]: dropping all these hoes.,1
14211,police niccas tryn raid da trap,1
9709,glad i ain't got no bird legs 😂,0
2268,1x - the yellow tower by gilbert claes [URL],0
13709,no face no trace pussy boys snatch,1
22541,this is how im asking my bitch to prom or for her to marry me 👌 guareenteed yes [URL],1
9818,gotta keep the sox down while they're down! red sox yankees mlb,0
23321,why jon hates birds. [URL],0
22485,this bitch weave game serious [URL],1
3667,[USER] my pops is from new york. my family is yankee obsessed. my sister literally cried when she heard he was gonna,0
22341,they make sure they have these reality shows lined up for you hoes.they won't leave you high and dry.,1
21178,she gon look over these bitches like terms and conditions...,1
16560,rt [USER]: niggas talk more than bitches these days... let that sink in!,1
18102,"rt [USER]: that rocket blowing up reminds me of that time in college when i blew a tranny. but in my defense, i was drunk. both tim…",1
656,"""on my way to fuck your bitch in the name of the lord"" - mr. race",1
14008,only for one reason cause a bitch wont go gay . if your name nt smurf . i see noone,1
15845,"rt [USER]: i'm on go, so bitch tread carefully.",1
19974,rt [USER]: a good woman comes around every 3 bitches. a good man comes around.......well u get the point,1
20261,"rt [USER]: where's the girl i could pack this bowl with? i know u out there hoe, quit playing",1
12023,"im done with life""[USER]: im just ready to wake up and have pussy for breakfast everyday""",1
15503,"rt [USER]: “[USER]: nah nigga you blowin dick ""[USER]: smoking that exotic bitch blowin o's"" [URL]",1
3270,[USER] marshall law! whatever you coon,0
10551,"i dress how i feel, if i felt like a bitch id dress like one",1
8919,"dear ugly hoes: stop playing hard to get, you're already hard to want.",1
4630,[USER] bitch,1
11356,"i watched one and a bitch holding the camera said ""yall need to hurry up...my battery's about to die!"" nooooo!",1
14761,rt [USER]: “[USER]: “[USER]: that hoe smashed the whole team !”   😭c😂h😭i😂l😭l😂” lmao y'all fools😂😂😂😂,1
1031,😂😭 i have to explore the pussy out there [USER] [URL],1
5779,[USER] bitch don't kill my vibe,1
4166,[USER] you mean the one i colored with crayons isn't copacetic?,0
17383,"rt [USER]: y'all so quick to say people ""worship"" celebrities. bitch, i love beyoncé, her talent, her legacy and what she stands for …",1
12688,let's run a train on this bitch,1
510,"""i'm sorry i fucked yo bitch... but she really dig a nigga"" [USER]",1
11255,i think this nigga retarded g,1
12640,"lean wit it, rock wit it az niccas. lol",1
6219,[USER] yo girl whats yr potential? i wanna retard it,1
23012,we trash,1
17742,rt [USER]: she said i hurt her feelings now she dating dykes..,1
21789,tf is a real twitter nigga/bitch y'all on this hoe tweekin,1
2110,"' ima kill that pussy straight murder that shit , and ima eat it , eat it , eat it 󾭛󾆔 and lick it till it slaps . aye 󾍕󾌧 .",1
11135,i remember when milz drunk ass fell asleep while we where all playing gears smh. what a fag,1
304,"""[USER]: me and paul thinkin bout gettin rentals for da weekend 🚙💨💨""oooh shit bitches betta stay out da streets",1
14220,pop that pussy for a real nigga,1
22074,the rich kids of beverly hills is trash and not even entertaining trash. and why do they all look mid thirties?,1
22706,too little too late bitch ass nigga,1
14015,only in my hick town can you walk into a national sports bar and get busch light in a can. smh,0
22988,we cocky yea bitch we cocky.,1
5797,[USER] 😂 nah bitch u addicted to spazzin fasho fuc molly tht shit happend 1 time and lean scarce so stfu hoe ass go spazz on sum thot,1
13464,my sex game better than yo ex niggah,1
5463,[USER] its swag bitch aha,1
20738,rt [USER]: sen. harry reid lists all the things republicans have blocked in the senate [URL] via [USER] he is ho…,0
3090,"[USER] [USER] purple & pink....for the faggots who want to be protected...by the police, instead of bearing arms if need be!",1
779,royals milwaukee let yost go.now they wished they hadn't cause they suck.how about now.he's the guy win or lose. yankees fire girardi 👉yost,0
23403,why you worried bout that other hoe? cuz that other hoe aint worried bout another hoe,1
6265,[USER] then bitch how about u go read wtf i put then,1
15415,rt [USER]: how to curve tf outta hoes... [URL],1
24398,having a blast yesterday...she even had me on the monkey bars tryna kill myself lol! [URL],0
7659,a lotta niccas all talk i jus let em do it,1
14441,rt [USER]: how would i look if i had feathers instead of fur? would i be able to eat from a bird feeder without getting judging gla…,0
3283,"[USER] nigga look my size, plus it get hit in the ass, an look like its been fighting all its life.... i'll sneak dat bitch an run!",1
22420,this bitch done blew my high,1
7581,[USER] these hoes don't want no help but they want all the help,1
6376,"[USER] i'm not a trash talker, brah. i'm polite and diplomatic on and off the court.",0
16079,rt [USER]: “[USER]: [USER] you're a faggot”you're a texas fan...,1
6074,[USER] quick game for sox yanks.....hope you get home soon,0
15088,rt [USER]: you officially brought flopping to football [USER] congrats on being a pussy... [URL] 😴,1
23938,"you workout, tweet, instagram, tweet, text some hoes, xbox, fall asleep these young boys ain't gotta clue what grinding is",1
248,"""[USER]: pisces will never be anybody's bitch, they don't let people control or change them."" rigghhht",1
18749,"rt [USER]: ; straight 🚮 ""[USER]: to each his own [USER] but these hoes weak [URL]",1
8902,david is my bitch,1
9173,eat my dick bitch,1
16629,rt [USER]: kicked the soul outta dis bitch [URL],1
17537,rt [USER]: thanks to mr wilson for passing along this tremendous responsibility. my sole focus is to empower our leadership to bui ...,0
24798,not even sorry lmao growing up not having shit and still having to work for shit i deserve and seeing bitches get whatever pisses me off,1
17547,"rt [USER]: reds fan snags foul ball, gets shoved by player, flips bird, becomes true american hero: [URL] [URL]",0
17050,rt [USER]: [USER] [USER] aye bitch [URL],1
19500,rt [USER]: nigger,1
15038,rt [USER]: “[USER]: [USER] well he is at genos. so he is the ultimate faggot” [USER] got to show this queer how to eat …,1
1277,“[USER]: phat pussy 😍😩💦💦💦😈: [URL] looks like a scrotum,1
9295,facts can be a bitch sometimes. [URL],1
12499,kanye west is a faggot,1
3510,[USER] bout to be in ike a couple hours,0
12049,im sippin hot tea bitch,1
21734,"take that and shove it up your ass, [USER] yankees derek jeter",1
11401,i wonder how many yankee fans are hurt that derek jeter is out until after the all star break lmao 😂,0
5248,[USER] she's a cunt,1
23823,you just her friend im the niggah she wanna fuck wit,1
19162,"rt [USER]: crafty bitches ""[USER]: best way to cheat on a test [URL]",1
10543,i dont love these hoes .,1
23445,women can't do something called live life.apparently that's being a hoe.,1
9201,esp when bitches are after my leftover always hyping niggas. i made him pick another ugly nigga to put on top.,1
1199,"“[USER]: you boney little hoe ""[USER]: smile for the day. [URL]  this is funny? :/",1
3535,[USER] [USER] bitch bought her son some talking bout i had to get em before they sold out,1
19874,"rt [USER]: who's gassin these hoes, bp? 😴",1
19991,rt [USER]: i've always wanted to do a youtube cover but i'm too pussy so umm okay how about this ._. 35 rts and i will post a cover…,1
14815,rt [USER]: females now a days don't like to do anything freaky because . you niggas gossip about it like bitches .,1
4789,[USER] hoe the cookie crisp cop is on the case.,1
24176,blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond alexandra earrings in emerald crystal on emma [URL],0
12408,"jtfooooo at ""pussy on fleek""",1
4420,[USER] facetime me nigger,1
23382,why the wifey type girls single and the hoes being cuffed though?,1
1533,“[USER]: bitches saying ray rice got what he deserved but just a month ago wanted this man free 🐸☕️ [URL],1
12532,ketchup on tha beat hoe,1
19793,rt [USER]: i hope the yankees game doesn't get rained out tonight. it's going to be a special atmosphere and game. jeter deser…,0
17308,rt [USER]: liberal head explosion: ww2 navajo code talkers appear in redskins jackets. redskins [URL],0
13409,my neice getting so big ... she ready to punch on sum bitches lol [URL],1
20820,rt [USER]: feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly…,0
24629,just noticed some trash on my notification page i had to clean up,0
12429,just cleaned this bitch. boyfriend struck clean inside and out ram1500 took forever no f liter… [URL],1
23557,"yaaaassss. these bitches sad !! ""[USER]: you don't like me why? ""cause my friend don't."" 😂😂 that's basically how girls work.""",1
4831,[USER] lol u knw dem project bitches be having dem light brown roaches we call dem water bugs 😂😂,1
2724,[USER] fight that shit say you're on free lunch and they must have the game fucked up cause you're colored like the rest of them,1
17107,rt [USER]: omg you own a microwave!?  fancy bitch,1
2693,[USER] fosho my niggah il be over there just been real busy lately,1
15789,rt [USER]: [USER] those rich son's of bitches too gready. smh,1
1070,😭😭😭 rt [USER]: brees been trash since this.... [URL],1
952,"$60 torch down the drain cause either i was to high and lost it or one of my ""niggas"" finessed that hoe fuckkkkk ittt",1
16399,rt [USER]: ugly hoes love to fight lmao . they ain't got none to lose 😩😂,1
2430,[USER] nigglet 😒😘,1
79,"""[USER]: ppl talk bad about the ghetto/hood ... but as a kid growing up, a nigga had funnnnnnn !""",1
20451,rt [USER]: i hate a bitch that constantly call herself ugly. that shit is so annoying man,1
15291,rt [USER]: roses are red violets are blue i just fucked yo bitch .....but nigga do you...,1
6664,[USER] umm you sure the hoes i talk to aren't ugly,1
5028,[USER] in that i get more bitches than you? if so you right,1
5326,[USER] i'm not fake bitch meet me after school then nigga,1
5950,[USER] niggah this shit serious aint no one laughing,1
24065,and if that's yo bitch then you may have to fight holmezz,1
8047,as soon as bitches get on a come up you got that one bitch that cant wait to tell ppl your downfall before the come up 😐😐. haters,1
256,"""[USER]: news at questions yeah bitch, yeah bitch, call me _______: a.) maybe b.) steve-o c.) later d.) jesse pinkman"" [USER]",1
13734,"no thanks lady, you look like you just got off the white trash train, i'd rather not catch a disease. kth xbai",1
3512,[USER] finger my pussy slowly with circular motion,1
9522,"fuck rebuild the tranny, i'm driving it like its been for the last 4 years till it finally goes out 😂😂😂",1
21680,"sum of y'all kno y'all be on lock but talking bout ""bitch i ain't doing shit tonight ho i'm tired"" 😂😭😂😭😂 [URL]",1
12102,"in other news, my eyelid is still spasming. putting on mascara today was a bitch. wtf",1
10167,houston has so many trash drivers,0
13583,new test makes your poop neon colored if you have colon cancer → [URL],0
22632,this wigga didn't follow me back.. smh,1
8598,"can't turn a hoe into a house wife, fact",1
11622,i'm not bouta let no bitch play with none of my family. it don't matter if i fuck with them or not.,1
15085,"rt [USER]: ran outside mullet flowin', nips shown'. shotgunned a cold one and yelled, ""saturday, welcome back you sexy beast. mer…",0
17586,rt [USER]: screw these hoes [URL],1
4454,[USER] your just building the pussy up lmao!,1
17927,rt [USER]: [USER] [USER] [USER] how the bitch ear get burnt?,1
23353,why do yall bitches act so childish,1
21382,"so i seen this sweater , its flashy. i wanna get it. i gotta get it. it say ""my boyfriend is my bitch, with some puppies"" 😂😂😂",1
17226,rt [USER]: her pussy a1 if she can quote over 15 boosie quotes,1
25052,these hoes be lying to us nigga,1
25078,"this bitch sounds like she's gettin raped by other.cats lmfaoo the.fuckkkk closing the window, whore cats",1
7264,[USER] wake up you little bitch and follow me,1
6999,[USER] what the fuck is wrong with you. you can't call urself a man if u call a girl a bitch. ur a fuckin loser bro,1
19216,rt [USER]: each time i do it for ya i make that bad pussy behave,1
24831,one good girl is worth 1000 bitches,1
24563,if your trying out for non-contact hockey dont call anyone else a pussy,1
4667,[USER] not hard to...she's kind of a hoe. 😁,1
23227,when you ain't had pussy in a hot minute... [URL],1
19921,"rt [USER]: what i really want is some brownies from h&r, iced latte, my boy, and a blanket w/ movies. that sounds prettttttty amazi…",0
1171,“[USER]: vienna sausage clit [URL]   i suck dat bitch. don’t y’all eva believe a colored man don’t eat no pussay,1
19489,rt [USER]: me: let's try a 2nd attempt of my first day of work the cold: haha yeah right i fucked your car and your bitch,1
7253,[USER] [USER] even that bitch has to admit something isn't right with our so called leader.,1
25044,these bitches act local and think global.....,1
15508,rt [USER]: bitch get off twitter and text me back i love u,1
16137,rt [USER]: all these girls saying nobody can put em up with em. dont no nigga want a bitch as a girlfriend fix that shit,1
13520,nah we still up. rt [USER]: all the flat booty bitches asleep yet or nah?,1
7048,[USER] yeah i tend you grab ass 👋and smack bitches in the morning . i don't think you can hang lol😂👌,1
7022,[USER] you don't know me but i got a whole video of you sucking the life out of my pussy 😏😴bye stranger 😘,1
11737,i've seen major leauge with charlie sheen...........and the giants committed sin when they worshipped barry bonds as a batting coach>,0
22907,watch-military monday jihadi bitches slaying: badass - a-10 silences taliban during intense night time firefight [URL],1
4580,[USER] whatever hoe,1
7089,[USER] [USER] [USER] that's kevin with the hoes 😂😂,1
20107,rt [USER]: flip the senate on the most corrupt administration ever! chicago politics in the wh & harry reid is his bitch. [URL],1
14641,rt [USER]: [USER] ima beat yo lil young ass quick plyin hoe👊😂😂,1
18432,rt [USER]: gucci mane locked up rn and u want to talk about our relationship status rn bitch shut up we gotta free this nigga first,1
6936,"[USER] ily 2, i'm at work bitch do you even have any battle ready blades?",1
7118,[USER] why you gotta hoe me like that,1
3042,[USER] ya but you can't because its a real account dumb bitch i go to wams fucking bitch,1
8747,come thru keyshia you queen of thots bitch!!,1
15969,rt [USER]: redskins gonna win and thats all im saying for the night,0
15383,rt [USER]: on set of blue bloods. hoping there are no birds perched above me... [URL],0
13838,ohh> whine whine whine says my faggot ass steroid cream forgiving giants> is buster posey takin' shot from barry bonds? is that it?,1
15742,rt [USER]: riff raff is trash,0
4156,[USER] [USER] [USER] cant the yankees make some last weeks moves??,0
25001,"that finger to the face pose bitches do now a days, like chick no i wanna see those lips",1
9427,foto: mimiblargh: ok pls consider this: kingdom birbs (can u guess who is who and what birds they are???... [URL],0
19652,rt [USER]: when you hoes gone learn second place don't get a prize?,1
21098,second time these gentrified bitches got on my nerves this morning.,1
24554,"if yo girl doesnt swallow kids, that bitch basic!",1
21197,she said aye whass hannin lil bitch lol,1
2563,[USER] lol his matches from the early 90's when he was ic champion the bitches really would go ham,1
15318,rt [USER]: you value yourself because someone gave you a title. i value myself because bitch i'm clutch. i win.,1
14372,rt [USER]: [USER] [USER] yea u know these lil bitches be stalking are twitter for they niggas😵😂😂,1
16939,rt [USER]: my dick is called abusive cat owner because it always beats the pussy up.,1
2040,"& my sister is really going to fucken deny it but yet sprays the room with febreeze , like really bitch why are you going to deny it",1
17062,"rt [USER]: ""tyrone i didn't mean to throw your mixtape in the trash c'mon fam"" [URL]",0
22831,us spy planes are flying over british skies in hunt for jihadi john's assoc's with advanced tech! [URL] via [USER],0
764,"people to avoid valerie jarrett, so i control my reflex to bitch slap her.",1
17214,"rt [USER]: little niggas love making their girlfriends look stupid, entertaining other bitches and so on, a real nigga would never💯",1
5211,[USER] and youre a fucking loudmouth ignorant redneck fuck. you still tryin to suck your own dick? you cant you dumbfuck...its too short.,1
17259,rt [USER]: if you open a beer and don't finish it you are what is known as a little bitch,1
8506,cair publishes a hit list for jihadis [URL] via [USER] if you are a red blooded american you may be on the list..,0
8329,black bitches be boisterous belligerent buffaloes!   alliteration tuesday  damn i smart all of a sudden,1
11092,i ont like no dramatic bitch so i just separate myself n shit,1
25128,"turns out his ex-boss called him a pussy. he lasted a week and a day. you can call me anything, just don't touch. but i am not 25 anymore.",1
20148,"rt [USER]: as grandma used to say, ""stop being a whiny little bitch and eat the fucking gluten"".",1
25133,u ho[USER] u hot i really like the way u keep te flow natural,0
21401,so glad i found a good girl and don't have to deal with these wild ass hoes they have nowadays.. ratchets.,1
11390,"i wish twitter had a ""stalk this bitch"" button",1
19528,rt [USER]: emma watson the oscars 2014 😃😃 [URL],0
23158,when a niggah think he gon come in-between me and my bestf 😂😂😂😂 i'll fuck you and her up 😂👌,1
10404,i can't stand a snobby stuck up bitch,1
7879,all you ofay got left is da oscars. better enjoy dat before us colored folk get dat too!,1
7491,[USER] [USER] mmm where the fuck is that at honkey? u need to wake up and realize its 2013 and get off of the skin,1
18367,rt [USER]: illegal alien is not a race. it's a crime. [USER] [USER] [USER] [USER] wet backs [URL],1
3388,"[USER] get it? bc you called yourself a tool, i called you a hoe. bc hoes are tools hahahaha i'm so funny",1
3473,[USER] i'm tryna have this bitch in out soon,1
2132,"' o m g you like stop controllin me , i'm like bitch fuck you thought ? she like niggah fuck you mean !",1
22138,there are 2 types of niggas in this world. real niggas ... & bitch niggas,1
4696,[USER] is one of the rawest niccas doin dis shit!,1
24998,that bitch flawless af,1
7046,"[USER] [USER] [USER] and you thought a camera would steal your soul. shut the fuck up, you stupid twat.",1
7532,[USER] i'm not goin oml i'm finna drop this bitch,1
14907,rt [USER]: she taught these hoes how to pose [URL],1
19901,rt [USER]: if i can eat some random bitches ass i can eat iggy's ass.. random thought random thot shit i would never do,1
1841,“[USER]: [USER] noll nigga i'm talm bout tt and juice 😂😂😂 [USER]” me too! ion hoe em,1
8619,casey matthews is so trash this is big,0
14583,rt [USER]: there's nothing hotter than a pale albino chick who can play guitar.,0
1837,“[USER]: [USER] [USER] [USER] fuck me then bitch” shut up and roll threw,1
2707,[USER] lesson 12 don't pass out at before 12 like a lil bitch,1
13616,nigga hungry then a bitch too,1
12138,ion like doll face hoes,1
20419,rt [USER]: your bitch when my skechers light up . [URL],1
18851,rt [USER]: my sugar daddy is following this bitch fuckin hoe that use to be my friend this is bullshit,1
195,"""[USER]: but what if he actually does choose the ugly bitch over you? ""her ass must be fat!",1
12139,ion like the ho cause she talk to mf much with ha real butt ugly ass dumb young ass ho 😩👊😊🔫🙏👏😒✌️,1
21881,that other shit for the birds . get over yo self,1
19503,rt [USER]: being a good citizen picking up trash (: [URL],0
12649,lebron gone dunk that hoe like that with ease,1
9550,fuck u 2 bitch call the cops,1
10301,i am such a pussy😂🌚,1
21380,so i keep cool but in the back of my mind i'm like did des hoes just come on my mf porch like ik dem,1
6469,[USER] blue cheese crackers intrigues and repulses me at the same time.,0
19320,"rt [USER]: i'm mature enough to eat pussy when it's time too, eating ass is just disrespect.",1
16666,rt [USER]: bpg bitch,1
23179,when her pussy stank rt [USER]: when yo girl says she’s gonna let you hit tonight [URL] [URL],1
14442,rt [USER]: i accidentally ate a few fireflies last night while chewing some leaves i found. the shameful yellow glow of my mouth wa…,0
13277,my bad dawg. that's yo hoe 😴,1
19227,"rt [USER]: [USER] thought you were sleeping, bitch ¿",1
11105,i rarely drink so drunk bitches irritate me,1
5853,"[USER] 02' charcoal 7s are pre-owned, no sole wear or scuffs size 10.5, cherry 12's ds size 11.5",0
15763,rt [USER]: this bitch possessed by the thot demon. [URL],1
23430,with yo twatching ass bitch!!,1
15255,rt [USER]: mariners said moms 21 and over get free ball caps on mothers day. basically all you young hoes with kids don't get one lol,1
12624,lashontae a bad bitch times 3,1
8118,"back in america, and i've become a basic bitch again.",1
12343,"jason admitted you're a stuck up bitch lol, which you are. think you're so much better than everycunt, naaaaa",1
20062,rt [USER]: oreo speedwagon fat bands,0
22871,up early on dat good dope wit my niccas!,1
9385,flappy bird is gonna be the death of me,0
16058,rt [USER]: you wonder why i call you bitch ... you wonder why i call you bitch -2pac,1
12823,lmao! rt [USER] harden look like the last air bender out this bitch. [URL],1
8644,"char-broiled cod, yellow rice, sautéed spinach and artichoke hearts. made with love for [USER].… [URL]",0
17312,rt [USER]: they're young ladies rt [USER]: [USER] you got hoes,1
10458,"i do know one thing though, bitches they come they go.",1
19120,rt [USER]: california chrome bitches!!!!!!!!,1
17775,rt [USER]: why girls be so embrrased when they pussy fart? embrace that shit. make the cheeks clap with it. we finna beatbox.,1
2408,[USER] they are little bitches when they are proven wrong. moms demand gun sense,1
19305,rt [USER]: bitch do it look like i care   　 n 　　 o 　　　 o 　　　　 o 　　　　　o 　　　　　 o 　　　　　o 　　　　 。 　　　 。 　　　. 　　　. 　　　 . 　　　　.,1
24748,my tweets aint shit but you bitches aint either 😂,1
15569,rt [USER]: random hoe: so i heard..  me: [URL],1
15461,"rt [USER]: ""[USER]: jammin these sad songs, smoking squares thinking bout bitches..."" lmfao",1
20118,"rt [USER]: it's paid for, only 30k miles, and the bitches always have my money. 💵💵👭😳 [URL]",1
4524,[USER] [USER] [USER] you fuckin yankees i'll be there in 2 months i'll meet you pussy,1
23021,weed brownies >>>> 😩👏,0
12158,is it weird licking your own nip?,0
5946,[USER] girls that want to hold on to they hoes and act like they can't show off they boyfriends,1
24218,coons,1
15893,rt [USER]: i call my penis the titanic because so many bitches went down on it.,1
17256,"rt [USER]: i'm a tramp, ho, and a slut.",1
24875,pussy is a joke you can either get it or not get it.,1
16139,rt [USER]: “[USER]: next person i see tweeting that bitch shitting on herself im unfollowing you”,1
3471,[USER] same here. fucking hated that bitch.,1
19158,rt [USER]: bitch u lame af.... get with the times and pop that ass rt [USER]: this makes me kinda sad [URL],1
20855,rt [USER]: dick will have bitches selling their own mothers soul.. inconsistent dick at that. dick that they know isn't staying.,1
3856,[USER] [USER] me bitch im tryna keep a clean track record the fuck bruh,1
17158,rt [USER]: lightskin bitches crying they ain't got no valentine. bitch maybe you should've read some of them 400 unreads msgs. yo…,1
13859,off a lot of dope bitch i be high af,1
7031,[USER] [USER] [USER] lj hoes!!,1
23582,yankees great joe dimaggio reportedly used to beat wife marilyn monroe. here she is in 1954 announcing divorce [URL],0
2552,[USER] i do not like talking to you faggot and i did but in a nicely way fag,1
682,bartending becomes a real bitch when you the bartender are way way taller than the bar was designed for. holy back pains.,1
17415,rt [USER]: assyria got hella hoes,1
7507,[USER] [USER] shantrell bitch we ainn talkn to you c yo ugly way out,1
11182,i start garfield monday .. yeahhhhhh lil bitch 😎😎😎😎,1
17372,rt [USER]: i love a bitch wit sum nice teeth n lips😌,1
7546,[USER] lmao bitch know we stand there everyday 😂😒,1
18352,rt [USER]: andy went from owning toys to owning bitches.. and also tf is that coke doing teaching a class? 😂 [URL],1
6581,[USER] bitch what time,1
14461,"rt [USER]: a bird doesn't sing because it has an answer, it sings because it has a song. maya angelou  poetry writing",0
6290,[USER] like bitch and a gram,1
22710,too many pretty bitches got the sore throat voice.mostly red bones. turn off,1
17859,rt [USER]: i see the crazy tea baggers have given up on defunding obamacare and have moved on to using veterans! 1mvet march,0
10084,high then a hoe but played it cooooool,1
16651,rt [USER]: weed louder than a darkskin bitch in the club,1
6150,[USER] [USER] fran is a hillbilly virginia mountain man who has pre-1800s white anglo-saxon beliefs frankenstein md kik me,0
23059,what i look like ho? i look like yes and you look like no! [USER],1
15984,"rt [USER]: just cause somebody put ""bad"" in front of it yall okay with being called a bitch",1
18939,rt [USER]: [USER] happy birthday fag boy,1
11562,i'm getting tired of you telling what the fuck i'm doing every time i'm doing something lol. -peckerwood guy,1
12894,lol i told my brother imma good christin girl he said nah u a wholesome hoe lmaoo so bogus who says shit like dat he mean af,1
8944,des popcorn hoes be in da way all the time mannn :\,1
18112,rt [USER]: i don't care about bitches. hoes be into it with they damn self😩💯,1
12872,"lmfaooo nigga rt [USER]: nigga, yo lips look like a charcoal bitch pussy.",1
14157,phone disconnected like a hoe :/ thank god for shmediums hot spot lol,1
16389,rt [USER]: that's logic for a hoe rt [USER]: if you single nobody can tell you what to do right? right?,1
4816,[USER] you were supposed to hang w me this week nigger,1
